run_name,run_dir,seed,device,img_size,batch_size,epochs_requested,epochs_executed,learning_rate,optimizer,dropout_conv,dropout_fc,weight_decay,use_early_stopping,early_stopping_patience,best_val_acc,best_epoch,final_val_acc,final_val_loss,total_training_time_sec,test_accuracy,test_precision_macro,test_recall_macro,test_f1_macro,best_model_path,metrics_file,experiment_group,run_folder
mesonet_sweep_interval_10_2026-03-23_03-27-54_bs32_ep500_lr0.0001_optSGD_dc0.25_df0.5_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-23_03-27-54_bs32_ep500_lr0.0001_optSGD_dc0.25_df0.5_wd0.0,42,cuda,256,32,500,91,0.0001,SGD,0.25,0.5,0.0,,,0.960282,81,0.951313,0.125207,2189.6151,0.963508,0.963538,0.963506,0.963508,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-23_03-27-54_bs32_ep500_lr0.0001_optSGD_dc0.25_df0.5_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-23_03-27-54_bs32_ep500_lr0.0001_optSGD_dc0.25_df0.5_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-23_03-27-54_bs32_ep500_lr0.0001_optSGD_dc0.25_df0.5_wd0.0
mesonet_sweep_interval_10_2026-03-21_19-10-51_bs16_ep50_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_19-10-51_bs16_ep50_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001,42,cuda,256,16,50,50,0.0001,SGD,0.25,0.5,0.0001,,,0.957079,50,0.957079,0.12052,1172.7681,0.962868,0.962885,0.96287,0.962868,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_19-10-51_bs16_ep50_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-21_19-10-51_bs16_ep50_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-21_19-10-51_bs16_ep50_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001
treinamento_imagens_4_fase2_2026-04-05_00-47-48_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.5_wd0.0001,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_00-47-48_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.5_wd0.0001,42,cuda,256,32,250,250,0.001,RMSprop,0.1,0.5,0.0001,False,10.0,0.971813,213,0.961243,0.099119,5906.2446,0.961268,0.961289,0.96127,0.961267,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_00-47-48_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.5_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_00-47-48_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.5_wd0.0001\metrics.json,treinamento_imagens_4_fase2,treinamento_imagens_4_fase2_2026-04-05_00-47-48_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.5_wd0.0001
mesonet_sweep_interval_10_2026-03-21_18-51-01_bs16_ep50_lr0.0001_optSGD_dc0.25_df0.5_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_18-51-01_bs16_ep50_lr0.0001_optSGD_dc0.25_df0.5_wd0.0,42,cuda,256,16,50,50,0.0001,SGD,0.25,0.5,0.0,,,0.959001,49,0.959001,0.12252,1184.8305,0.960627,0.960662,0.960625,0.960626,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_18-51-01_bs16_ep50_lr0.0001_optSGD_dc0.25_df0.5_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-21_18-51-01_bs16_ep50_lr0.0001_optSGD_dc0.25_df0.5_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-21_18-51-01_bs16_ep50_lr0.0001_optSGD_dc0.25_df0.5_wd0.0
mesonet_base_2026-03-18_19-52-40_bs32_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_base_2026-03-18_19-52-40_bs32_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0,42,cuda,256,32,100,60,0.0001,Adam,0.25,0.5,0.0,,,0.961722,52,0.947368,0.135879,989.7854,0.957477,0.957509,0.957479,0.957477,C:\tcc mesonet\experiments\mesonet\mesonet_base_2026-03-18_19-52-40_bs32_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_1\mesonet_base_2026-03-18_19-52-40_bs32_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0\metrics.json,treinamento_imagens_1,mesonet_base_2026-03-18_19-52-40_bs32_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0
mesonet_sweep_interval_10_2026-03-22_12-38-59_bs32_ep50_lr0.0001_optSGD_dc0.25_df0.3_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_12-38-59_bs32_ep50_lr0.0001_optSGD_dc0.25_df0.3_wd0.0001,42,cuda,256,32,50,50,0.0001,SGD,0.25,0.3,0.0001,,,0.951634,50,0.951634,0.133435,1177.2851,0.955186,0.955407,0.955179,0.95518,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_12-38-59_bs32_ep50_lr0.0001_optSGD_dc0.25_df0.3_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_12-38-59_bs32_ep50_lr0.0001_optSGD_dc0.25_df0.3_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_12-38-59_bs32_ep50_lr0.0001_optSGD_dc0.25_df0.3_wd0.0001
mesonet_sweep_interval_10_2026-03-22_19-58-30_bs32_ep100_lr0.0001_optSGD_dc0.25_df0.3_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_19-58-30_bs32_ep100_lr0.0001_optSGD_dc0.25_df0.3_wd0.0001,42,cuda,256,32,100,77,0.0001,SGD,0.25,0.3,0.0001,,,0.959641,67,0.95804,0.109318,1836.7216,0.955186,0.95652,0.955168,0.955152,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_19-58-30_bs32_ep100_lr0.0001_optSGD_dc0.25_df0.3_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_19-58-30_bs32_ep100_lr0.0001_optSGD_dc0.25_df0.3_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_19-58-30_bs32_ep100_lr0.0001_optSGD_dc0.25_df0.3_wd0.0001
mesonet_sweep_interval_10_2026-03-23_02-56-40_bs32_ep500_lr0.0001_optSGD_dc0.25_df0.3_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-23_02-56-40_bs32_ep500_lr0.0001_optSGD_dc0.25_df0.3_wd0.0001,42,cuda,256,32,500,77,0.0001,SGD,0.25,0.3,0.0001,,,0.959641,67,0.95804,0.109318,1868.672,0.955186,0.95652,0.955168,0.955152,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-23_02-56-40_bs32_ep500_lr0.0001_optSGD_dc0.25_df0.3_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-23_02-56-40_bs32_ep500_lr0.0001_optSGD_dc0.25_df0.3_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-23_02-56-40_bs32_ep500_lr0.0001_optSGD_dc0.25_df0.3_wd0.0001
mesonet_base_2026-03-18_19-34-56_bs32_ep50_lr0.0001_optAdam_dc0.25_df0.5_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_base_2026-03-18_19-34-56_bs32_ep50_lr0.0001_optAdam_dc0.25_df0.5_wd0.0,42,cuda,256,32,50,50,0.0001,Adam,0.25,0.5,0.0,,,0.954067,48,0.950239,0.125236,892.0475,0.955088,0.95522,0.955092,0.955085,C:\tcc mesonet\experiments\mesonet\mesonet_base_2026-03-18_19-34-56_bs32_ep50_lr0.0001_optAdam_dc0.25_df0.5_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_1\mesonet_base_2026-03-18_19-34-56_bs32_ep50_lr0.0001_optAdam_dc0.25_df0.5_wd0.0\metrics.json,treinamento_imagens_1,mesonet_base_2026-03-18_19-34-56_bs32_ep50_lr0.0001_optAdam_dc0.25_df0.5_wd0.0
treinamento_imagens_4_fase2_2026-04-04_18-14-25_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.3_wd0.0001,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-04_18-14-25_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.3_wd0.0001,42,cuda,256,32,250,250,0.001,RMSprop,0.1,0.3,0.0001,False,10.0,0.960282,245,0.892056,0.262051,5892.2449,0.954866,0.955961,0.954881,0.95484,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-04_18-14-25_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.3_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-04_18-14-25_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.3_wd0.0001\metrics.json,treinamento_imagens_4_fase2,treinamento_imagens_4_fase2_2026-04-04_18-14-25_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.3_wd0.0001
treinamento_imagens5_2026-05-01_18-04-05_bs32_ep200_lr0.0007_optRMSprop_dc0.25_df0.6_wd1e-05,C:\tcc mesonet\experiments\mesonet\treinamento_imagens5\treinamento_imagens5_2026-05-01_18-04-05_bs32_ep200_lr0.0007_optRMSprop_dc0.25_df0.6_wd1e-05,42,cuda,256,32,200,200,0.0007,RMSprop,0.25,0.6,1e-05,False,10.0,0.962524,199,0.955477,0.162523,4792.6226,0.954225,0.954448,0.954233,0.95422,C:\tcc mesonet\experiments\mesonet\treinamento_imagens5\treinamento_imagens5_2026-05-01_18-04-05_bs32_ep200_lr0.0007_optRMSprop_dc0.25_df0.6_wd1e-05\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens5\treinamento_imagens5_2026-05-01_18-04-05_bs32_ep200_lr0.0007_optRMSprop_dc0.25_df0.6_wd1e-05\metrics.json,treinamento_imagens5,treinamento_imagens5_2026-05-01_18-04-05_bs32_ep200_lr0.0007_optRMSprop_dc0.25_df0.6_wd1e-05
treinamento_imagens_4_fase1_1_2026-04-03_18-50-35_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.3_wd0.0001,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase1_1\treinamento_imagens_4_fase1_1_2026-04-03_18-50-35_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.3_wd0.0001,42,cuda,256,32,250,250,0.001,RMSprop,0.25,0.3,0.0001,False,10.0,0.956118,197,0.939142,0.186878,5996.9712,0.954225,0.955896,0.954245,0.954185,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase1_1\treinamento_imagens_4_fase1_1_2026-04-03_18-50-35_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.3_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase1_1\treinamento_imagens_4_fase1_1_2026-04-03_18-50-35_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.3_wd0.0001\metrics.json,treinamento_imagens_4_fase1_1,treinamento_imagens_4_fase1_1_2026-04-03_18-50-35_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.3_wd0.0001
treinamento_imagens_4_fase1_2026-04-03_01-35-11_bs32_ep200_lr0.001_optRMSprop_dc0.25_df0.3_wd0.0001,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase1\treinamento_imagens_4_fase1_2026-04-03_01-35-11_bs32_ep200_lr0.001_optRMSprop_dc0.25_df0.3_wd0.0001,42,cuda,256,32,200,200,0.001,RMSprop,0.25,0.3,0.0001,False,10.0,0.956118,197,0.941704,0.172589,4841.5563,0.954225,0.955896,0.954245,0.954185,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase1\treinamento_imagens_4_fase1_2026-04-03_01-35-11_bs32_ep200_lr0.001_optRMSprop_dc0.25_df0.3_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase1\treinamento_imagens_4_fase1_2026-04-03_01-35-11_bs32_ep200_lr0.001_optRMSprop_dc0.25_df0.3_wd0.0001\metrics.json,treinamento_imagens_4_fase1,treinamento_imagens_4_fase1_2026-04-03_01-35-11_bs32_ep200_lr0.001_optRMSprop_dc0.25_df0.3_wd0.0001
treinamento_imagens_4_fase2_2026-04-05_14-00-19_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.3_wd0.0001,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_14-00-19_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.3_wd0.0001,42,cuda,256,32,250,250,0.001,RMSprop,0.25,0.3,0.0001,False,10.0,0.956118,197,0.939142,0.186878,5919.102,0.954225,0.955896,0.954245,0.954185,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_14-00-19_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.3_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_14-00-19_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.3_wd0.0001\metrics.json,treinamento_imagens_4_fase2,treinamento_imagens_4_fase2_2026-04-05_14-00-19_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.3_wd0.0001
mesonet_sweep_interval_10_2026-03-22_12-19-16_bs32_ep50_lr0.0001_optSGD_dc0.25_df0.3_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_12-19-16_bs32_ep50_lr0.0001_optSGD_dc0.25_df0.3_wd0.0,42,cuda,256,32,50,50,0.0001,SGD,0.25,0.3,0.0,,,0.950352,49,0.94843,0.137653,1178.3579,0.949424,0.949931,0.949413,0.949409,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_12-19-16_bs32_ep50_lr0.0001_optSGD_dc0.25_df0.3_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_12-19-16_bs32_ep50_lr0.0001_optSGD_dc0.25_df0.3_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_12-19-16_bs32_ep50_lr0.0001_optSGD_dc0.25_df0.3_wd0.0
mesonet_sweep_interval_10_2026-03-21_14-22-52_bs16_ep50_lr0.001_optAdam_dc0.25_df0.5_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_14-22-52_bs16_ep50_lr0.001_optAdam_dc0.25_df0.5_wd0.0001,42,cuda,256,16,50,50,0.001,Adam,0.25,0.5,0.0001,,,0.951313,49,0.94747,0.15169,1262.9379,0.948464,0.949158,0.948451,0.948443,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_14-22-52_bs16_ep50_lr0.001_optAdam_dc0.25_df0.5_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-21_14-22-52_bs16_ep50_lr0.001_optAdam_dc0.25_df0.5_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-21_14-22-52_bs16_ep50_lr0.001_optAdam_dc0.25_df0.5_wd0.0001
treinamento_imagens_4_fase2_2026-04-04_19-52-41_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.3_wd0.0005,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-04_19-52-41_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.3_wd0.0005,42,cuda,256,32,250,250,0.001,RMSprop,0.1,0.3,0.0005,False,10.0,0.953876,202,0.915119,0.189931,5896.7651,0.946543,0.946702,0.946537,0.946538,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-04_19-52-41_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.3_wd0.0005\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-04_19-52-41_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.3_wd0.0005\metrics.json,treinamento_imagens_4_fase2,treinamento_imagens_4_fase2_2026-04-04_19-52-41_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.3_wd0.0005
mesonet_sweep_interval_10_2026-03-22_13-18-15_bs32_ep50_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_13-18-15_bs32_ep50_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001,42,cuda,256,32,50,50,0.0001,SGD,0.25,0.5,0.0001,,,0.942024,50,0.942024,0.155545,1206.2022,0.939181,0.939191,0.939182,0.93918,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_13-18-15_bs32_ep50_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_13-18-15_bs32_ep50_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_13-18-15_bs32_ep50_lr0.0001_optSGD_dc0.25_df0.5_wd0.0001
mesonet_sweep_interval_10_2026-03-22_12-58-41_bs32_ep50_lr0.0001_optSGD_dc0.25_df0.5_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_12-58-41_bs32_ep50_lr0.0001_optSGD_dc0.25_df0.5_wd0.0,42,cuda,256,32,50,50,0.0001,SGD,0.25,0.5,0.0,,,0.939462,49,0.939142,0.154683,1170.0871,0.93662,0.937075,0.936609,0.936602,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_12-58-41_bs32_ep50_lr0.0001_optSGD_dc0.25_df0.5_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_12-58-41_bs32_ep50_lr0.0001_optSGD_dc0.25_df0.5_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_12-58-41_bs32_ep50_lr0.0001_optSGD_dc0.25_df0.5_wd0.0
mesonet_base_2026-03-18_19-12-46_bs32_ep30_lr0.0001_optAdam_dc0.25_df0.5_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_base_2026-03-18_19-12-46_bs32_ep30_lr0.0001_optAdam_dc0.25_df0.5_wd0.0,42,cuda,256,32,30,30,0.0001,Adam,0.25,0.5,0.0,,,0.938278,28,0.916746,0.178156,509.1781,0.935499,0.935646,0.935495,0.935493,C:\tcc mesonet\experiments\mesonet\mesonet_base_2026-03-18_19-12-46_bs32_ep30_lr0.0001_optAdam_dc0.25_df0.5_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_1\mesonet_base_2026-03-18_19-12-46_bs32_ep30_lr0.0001_optAdam_dc0.25_df0.5_wd0.0\metrics.json,treinamento_imagens_1,mesonet_base_2026-03-18_19-12-46_bs32_ep30_lr0.0001_optAdam_dc0.25_df0.5_wd0.0
treinamento_imagens_4_fase2_2026-04-07_01-47-08_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.3_wd0.0001,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-07_01-47-08_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.3_wd0.0001,42,cuda,256,32,250,250,0.001,RMSprop,0.3,0.3,0.0001,False,10.0,0.934017,236,0.909994,0.236213,5960.1797,0.934379,0.934991,0.934391,0.934357,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-07_01-47-08_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.3_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-07_01-47-08_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.3_wd0.0001\metrics.json,treinamento_imagens_4_fase2,treinamento_imagens_4_fase2_2026-04-07_01-47-08_bs32_ep250_lr0.001_optRMSprop_dc0.3_df0.3_wd0.0001
treinamento_imagens_4_fase2_2026-04-05_02-26-18_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.5_wd0.0005,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_02-26-18_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.5_wd0.0005,42,cuda,256,32,250,250,0.001,RMSprop,0.1,0.5,0.0005,False,10.0,0.947149,213,0.915759,0.20915,5952.7466,0.926376,0.92656,0.92637,0.926368,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_02-26-18_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.5_wd0.0005\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_02-26-18_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.5_wd0.0005\metrics.json,treinamento_imagens_4_fase2,treinamento_imagens_4_fase2_2026-04-05_02-26-18_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.5_wd0.0005
treinamento_imagens_4_fase2_2026-04-05_15-39-03_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.3_wd0.0005,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_15-39-03_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.3_wd0.0005,42,cuda,256,32,250,250,0.001,RMSprop,0.25,0.3,0.0005,False,10.0,0.907431,234,0.886611,0.290876,7032.5672,0.910051,0.914323,0.910084,0.909823,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_15-39-03_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.3_wd0.0005\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_15-39-03_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.3_wd0.0005\metrics.json,treinamento_imagens_4_fase2,treinamento_imagens_4_fase2_2026-04-05_15-39-03_bs32_ep250_lr0.001_optRMSprop_dc0.25_df0.3_wd0.0005
treinamento_imagens_4_fase2_2026-04-04_21-31-02_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.3_wd0.001,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-04_21-31-02_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.3_wd0.001,42,cuda,256,32,250,250,0.001,RMSprop,0.1,0.3,0.001,False,10.0,0.907431,173,0.871236,0.299573,5890.3216,0.901088,0.903575,0.901114,0.90094,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-04_21-31-02_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.3_wd0.001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-04_21-31-02_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.3_wd0.001\metrics.json,treinamento_imagens_4_fase2,treinamento_imagens_4_fase2_2026-04-04_21-31-02_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.3_wd0.001
treinamento_imagens_4_fase2_2026-04-05_07-23-14_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.7_wd0.0001,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_07-23-14_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.7_wd0.0001,42,cuda,256,32,250,250,0.001,RMSprop,0.1,0.7,0.0001,False,10.0,0.906791,192,0.891416,0.296052,5971.6269,0.899808,0.903075,0.899837,0.899609,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_07-23-14_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.7_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_07-23-14_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.7_wd0.0001\metrics.json,treinamento_imagens_4_fase2,treinamento_imagens_4_fase2_2026-04-05_07-23-14_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.7_wd0.0001
treinamento_imagens_4_fase2_2026-04-05_04-05-35_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.5_wd0.001,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_04-05-35_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.5_wd0.001,42,cuda,256,32,250,250,0.001,RMSprop,0.1,0.5,0.001,False,10.0,0.881807,53,0.788597,0.455029,5933.923,0.871639,0.87738,0.871678,0.871157,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_04-05-35_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.5_wd0.001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase2\treinamento_imagens_4_fase2_2026-04-05_04-05-35_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.5_wd0.001\metrics.json,treinamento_imagens_4_fase2,treinamento_imagens_4_fase2_2026-04-05_04-05-35_bs32_ep250_lr0.001_optRMSprop_dc0.1_df0.5_wd0.001
